,dist,vel,acc,jerk,time
125,30.424904873967257,3.6391694725028056,-1.0,0.0,5.66638608305275
126,30.52155329325176,3.6125140291806956,-1.0,0.0,5.693041526374859
127,30.617491199877566,3.5858585858585856,-1.0,0.0,5.71969696969697
128,30.71271859384467,3.5592031425364756,-1.0,0.0,5.746352413019079
129,30.807235475153078,3.5325476992143656,-1.0,0.0,5.77300785634119
130,30.901041843802787,3.505892255892256,-1.0,0.0,5.799663299663299
131,30.9941376997938,3.4792368125701456,-1.0,0.0,5.82631874298541
132,31.08652304312611,3.452581369248036,-1.0,0.0,5.852974186307519
133,31.178197873799725,3.4259259259259256,-1.0,0.0,5.87962962962963
134,31.26916219181464,3.399270482603816,-1.0,0.0,5.906285072951739
135,31.35941599717086,3.372615039281706,-1.0,0.0,5.93294051627385
136,31.448959289868384,3.345959595959596,-1.0,0.0,5.959595959595959
137,31.537792069907205,3.319304152637486,-1.0,0.0,5.98625140291807
138,31.625914337287323,3.292648709315376,-1.0,0.0,6.012906846240179
139,31.713326092008753,3.265993265993266,-1.0,0.0,6.039562289562289
140,31.80002733407148,3.239337822671156,-1.0,0.0,6.066217732884399
141,31.886018063475504,3.212682379349046,-1.0,0.0,6.09287317620651
142,31.971298280220836,3.186026936026936,-1.0,0.0,6.119528619528619
143,32.05586798430747,3.159371492704826,-1.0,0.0,6.146184062850729
144,32.13972717573541,3.132716049382716,-1.0,0.0,6.172839506172839
145,32.22287585450464,3.106060606060606,-1.0,0.0,6.19949494949495
146,32.30531402061518,3.079405162738496,-1.0,0.0,6.226150392817059
147,32.38704167406702,3.052749719416386,-1.0,0.0,6.252805836139169
148,32.468058814860164,3.026094276094276,-1.0,0.0,6.279461279461279
149,32.54836544299461,2.9994388327721664,-1.0,0.0,6.306116722783389
150,32.62796155847035,2.972783389450056,-1.0,0.0,6.332772166105499
151,32.70684716128739,2.9461279461279464,-1.0,0.0,6.359427609427609
152,32.785022251445746,2.919472502805836,-1.0,0.0,6.386083052749719
153,32.8624868289454,2.8928170594837264,-1.0,0.0,6.412738496071829
154,32.93924089378635,2.866161616161616,-1.0,0.0,6.4393939393939394
155,33.0152844459686,2.8395061728395063,-1.0,0.0,6.466049382716049
156,33.09061748549216,2.812850729517396,-1.0,0.0,6.4927048260381595
157,33.16524001235702,2.7861952861952863,-1.0,0.0,6.519360269360269
158,33.239152026563175,2.759539842873176,-1.0,0.0,6.5460157126823795
159,33.312353528110634,2.7328843995510663,-1.0,0.0,6.572671156004489
160,33.3848445169994,2.7062289562289563,-1.0,0.0,6.599326599326599
161,33.45662499322946,2.6795735129068463,-1.0,0.0,6.625982042648709
162,33.52769495680083,2.6529180695847363,-1.0,0.0,6.6526374859708195
163,33.598054407713505,2.6262626262626263,-1.0,0.0,6.679292929292929
164,33.66770334596747,2.5996071829405163,-1.0,0.0,6.705948372615039
165,33.73664177156274,2.5729517396184063,-1.0,0.0,6.732603815937149
166,33.804869684499316,2.5462962962962963,-1.0,0.0,6.7592592592592595
167,33.872387084777195,2.5196408529741863,-1.0,0.0,6.785914702581369
168,33.93919397239637,2.4929854096520763,-1.0,0.0,6.812570145903479
169,34.00529034735685,2.4663299663299663,-1.0,0.0,6.839225589225589
