%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1576563502773498000,932,1576563502773498000,base_link,6.78111380121,0.0,0.0,-0.00220756563338,-0.0362037656136,0.015036910259
1576563502873676000,933,1576563502873676000,base_link,6.71536783859,0.0,0.0,-0.00070084621947,-0.00110882240672,0.0186607735524
1576563502973870000,934,1576563502973870000,base_link,7.03319216508,0.0,0.0,0.0102750048419,0.0164988787639,0.0059307635492
1576563503074077000,935,1576563503074077000,base_link,6.58681572054,0.0,0.0,-0.0187735357415,0.0121252467848,-0.00182369755546
1576563503174273000,936,1576563503174273000,base_link,6.80794963338,0.0,0.0,-0.0152786358122,0.00331093500681,0.00334326157636
1576563503274446000,937,1576563503274446000,base_link,6.10953755657,0.0,0.0,-0.0211331497055,0.00230848771376,0.0436591150454
1576563503374706000,938,1576563503374706000,base_link,7.14615663699,0.0,0.0,-0.00961157424371,-0.00147484134242,-0.00186500164177
1576563503474867000,939,1576563503474867000,base_link,5.97256241308,0.0,0.0,0.00298821830266,-0.00356430583774,0.0205032601483
1576563503575037000,940,1576563503575037000,base_link,8.39703547015,0.0,0.0,0.00197428325371,-0.00492159347727,-0.0214639744535
1576563503675303000,941,1576563503675303000,base_link,6.03988271913,0.0,0.0,-0.00972373026265,0.0161577077775,-0.00372499643527
1576563503775453000,942,1576563503775453000,base_link,6.0686588219,0.0,0.0,-0.00693400188424,0.0024278022365,0.0214052944844
1576563503875629000,943,1576563503875629000,base_link,6.84664652451,0.0,0.0,-0.00411364835248,0.0147045266522,0.010136097003
1576563503975818000,944,1576563503975818000,base_link,7.12030584551,0.0,0.0,-0.0130372349265,-0.0134579012848,-0.0567370441237
1576563504076039000,945,1576563504076039000,base_link,6.41637692098,0.0,0.0,-0.0110312234704,-0.0113925115343,0.00355257762664
1576563504176203000,946,1576563504176203000,base_link,6.74145409839,0.0,0.0,-0.00424749617495,-0.0136234321447,0.0132944943408
1576563504276417000,947,1576563504276417000,base_link,6.30423878064,0.0,0.0,-0.000298069411403,-0.00320976592313,-0.00906955855692
1576563504376673000,948,1576563504376673000,base_link,6.99991510381,0.0,0.0,0.00148258293542,0.00508007679011,-0.0167029418344
1576563504476819000,949,1576563504476819000,base_link,6.46191581928,0.0,0.0,-0.00306718557937,0.0103090602847,-0.00320804530341
1576563504576985000,950,1576563504576985000,base_link,6.29431741114,0.0,0.0,-0.00944680795178,-0.00545686895631,-0.0116180788662
1576563504677205000,951,1576563504677205000,base_link,6.6954117687,0.0,0.0,-0.0125778220023,-0.0242482843529,-0.00305416739749
1576563504777412000,952,1576563504777412000,base_link,6.63847702769,0.0,0.0,-0.00604910733801,-0.00497466297794,-0.0257350998688
1576563504877578000,953,1576563504877578000,base_link,6.69538472925,0.0,0.0,0.000724494177001,0.00724855262941,0.0230883487317
1576563504977789000,954,1576563504977789000,base_link,5.88711194215,0.0,0.0,0.00433158473283,0.0231413376951,0.000672818497674
1576563505078005000,955,1576563505078005000,base_link,5.86389095359,0.0,0.0,-0.00644314702389,0.0166629540911,-0.0406028926994
1576563505178170000,956,1576563505178170000,base_link,6.19545438902,0.0,0.0,-0.00592351064528,0.00133489182872,-0.00356260992637
1576563505278362000,957,1576563505278362000,base_link,6.25996788896,0.0,0.0,-0.00392803062825,-0.000458336643709,-0.0180744505281
1576563505378571000,958,1576563505378571000,base_link,5.83390913515,0.0,0.0,0.000855562480965,0.00255328048491,0.0055665409531
1576563505478762000,959,1576563505478762000,base_link,5.60051138502,0.0,0.0,-0.00152976378913,0.0149693046038,-0.000721428661442
1576563505578990000,960,1576563505578990000,base_link,5.18525794434,0.0,0.0,-0.000987256624276,0.0172224154099,-0.0316440559211
1576563505679148000,961,1576563505679148000,base_link,5.9612689026,0.0,0.0,0.00523318175291,-0.000996003912666,-0.00383350839052
1576563505779352000,962,1576563505779352000,base_link,5.60477560901,0.0,0.0,0.00567244025889,-0.0149504928644,-0.0136356854589
1576563505879539000,963,1576563505879539000,base_link,5.267768877,0.0,0.0,-0.00454084639667,-0.0123825290136,-0.0379801831361
1576563505979734000,964,1576563505979734000,base_link,5.17011246428,0.0,0.0,-0.010010320016,-0.003892948068,-0.0198767685176
1576563506079953000,965,1576563506079953000,base_link,4.58883456695,0.0,0.0,-0.0111185226139,0.0116844728857,-0.0364605443608
1576563506180134000,966,1576563506180134000,base_link,5.08991511306,0.0,0.0,-0.0165393092356,-0.00097188727284,-0.0387652239953
1576563506280338000,967,1576563506280338000,base_link,5.13063948006,0.0,0.0,-0.00552914357414,-0.00930234693092,-0.0507216833471
1576563506380519000,968,1576563506380519000,base_link,5.39107025588,0.0,0.0,-0.00964801431712,-0.0198933887384,-0.0756042140695
1576563506480753000,969,1576563506480753000,base_link,4.09463613118,0.0,0.0,-0.00518993439649,-0.00771060670608,-0.0636705166834
1576563506580938000,970,1576563506580938000,base_link,4.19619145289,0.0,0.0,0.00225493798977,0.00171901699752,-0.0851616963137
1576563506681140000,971,1576563506681140000,base_link,4.96223221348,0.0,0.0,0.0267639341664,0.00244190248802,-0.0891585585434
1576563506781303000,972,1576563506781303000,base_link,4.6194437405,0.0,0.0,0.00498357231211,0.0112426033175,-0.11424526655
1576563506881525000,973,1576563506881525000,base_link,4.15750786983,0.0,0.0,0.00357675563421,-0.000162019949087,-0.0788726142663
1576563506981699000,974,1576563506981699000,base_link,4.52058367635,0.0,0.0,-0.00142061477923,-0.000689157554472,-0.121685482762
1576563507081937000,975,1576563507081937000,base_link,4.13135255095,0.0,0.0,0.0311736724707,-0.0135088672331,-0.107114489817
1576563507182094000,976,1576563507182094000,base_link,4.45880420598,0.0,0.0,-0.00918519663025,-0.0183541100202,-0.147230336223
1576563507282284000,977,1576563507282284000,base_link,4.12610574987,0.0,0.0,0.011171242726,0.00598181462626,-0.131090847788
1576563507382491000,978,1576563507382491000,base_link,3.87418277886,0.0,0.0,0.002114597174,-0.000195892054087,-0.161382495608
1576563507482679000,979,1576563507482679000,base_link,4.03510998143,0.0,0.0,0.00588790738453,-0.00706165238308,-0.15848607292
1576563507582908000,980,1576563507582908000,base_link,4.13997255864,0.0,0.0,-0.00667555246531,-0.00444684884782,-0.182297056522
1576563507683084000,981,1576563507683084000,base_link,4.1089259427,0.0,0.0,-0.00260319261185,-0.0148735713933,-0.193508328411
1576563507783285000,982,1576563507783285000,base_link,4.68931476288,0.0,0.0,0.0241194702027,-0.00723968509079,-0.110840578728
1576563507883494000,983,1576563507883494000,base_link,3.74927963249,0.0,0.0,-0.0223199963119,-0.0044614170247,-0.25680997843
1576563507983695000,984,1576563507983695000,base_link,4.27109500482,0.0,0.0,-0.038322051275,-0.0142880552709,-0.22438346639
1576563508083897000,985,1576563508083897000,base_link,3.76320887472,0.0,0.0,-0.0422788385796,-0.021905642496,-0.226265920216
1576563508184070000,986,1576563508184070000,base_link,3.94682392415,0.0,0.0,0.00971546617327,0.0127086527801,-0.236586919502
1576563508284319000,987,1576563508284319000,base_link,3.65219784469,0.0,0.0,0.0410181842334,0.00612768950891,-0.269543974936
1576563508384479000,988,1576563508384479000,base_link,4.20929258028,0.0,0.0,0.0523214717189,-0.00217261330105,-0.252667622036
1576563508484671000,989,1576563508484671000,base_link,4.3423126693,0.0,0.0,-0.00341892222577,-0.0409360151056,-0.355547505977
1576563508584874000,990,1576563508584874000,base_link,3.36642265515,0.0,0.0,-0.0569237931228,-0.0140139551078,-0.33947602301
1576563508685040000,991,1576563508685040000,base_link,3.45704909808,0.0,0.0,-0.0565719717111,-0.0145401746142,-0.335868892578
1576563508785260000,992,1576563508785260000,base_link,4.08343880929,0.0,0.0,-0.054415761727,-0.0168527320369,-0.38549484249
1576563508885438000,993,1576563508885438000,base_link,3.79413871186,0.0,0.0,-0.0187315574112,-0.0225702208268,-0.435759571179
1576563508985631000,994,1576563508985631000,base_link,3.42058735171,0.0,0.0,0.0328640041521,-0.00766132881988,-0.420824830216
1576563509085851000,995,1576563509085851000,base_link,3.93491598097,0.0,0.0,0.0420305756666,0.0091256233346,-0.432545552099
1576563509186030000,996,1576563509186030000,base_link,3.29219563049,0.0,0.0,0.0548721401324,0.00933736734452,-0.426206600563
1576563509286230000,997,1576563509286230000,base_link,3.34003185176,0.0,0.0,0.00988534981435,-0.00556541415397,-0.484946979067
1576563509386413000,998,1576563509386413000,base_link,3.72754507898,0.0,0.0,-0.0408804410667,0.00323345045172,-0.485620743267
1576563509486649000,999,1576563509486649000,base_link,3.14041507785,0.0,0.0,-0.0651410419739,0.0124543148867,-0.47297075075
1576563509586825000,1000,1576563509586825000,base_link,3.63439900461,0.0,0.0,-0.0476471449287,0.0110360642812,-0.48365152173
1576563509686995000,1001,1576563509686995000,base_link,3.03576761297,0.0,0.0,-0.0228723136144,0.0159801651372,-0.466293749057
1576563509787193000,1002,1576563509787193000,base_link,4.01830623134,0.0,0.0,0.0126194289906,0.0235390982858,-0.486382093711
1576563509887407000,1003,1576563509887407000,base_link,3.14978178796,0.0,0.0,-0.00430428717009,0.00270894818586,-0.462027055907
1576563509987615000,1004,1576563509987615000,base_link,3.03500842347,0.0,0.0,-0.0269355644841,-0.021373041546,-0.460444349159
1576563510087845000,1005,1576563510087845000,base_link,3.78226805131,0.0,0.0,-0.0392260727785,-0.0164927091416,-0.502529493765
1576563510187980000,1006,1576563510187980000,base_link,4.43334917635,0.0,0.0,-0.0457120088158,-0.0236981740992,-0.495185069241
1576563510288174000,1007,1576563510288174000,base_link,4.42259669361,0.0,0.0,-0.0327646168466,-0.047478675497,-0.491745642713
1576563510388386000,1008,1576563510388386000,base_link,4.07803832521,0.0,0.0,-0.0298430895626,-0.0449300972482,-0.502186345313
1576563510488563000,1009,1576563510488563000,base_link,4.40704115638,0.0,0.0,-0.0328876873501,-0.0630457397657,-0.477812249318
1576563510588761000,1010,1576563510588761000,base_link,4.95852541571,0.0,0.0,-0.0310162893804,-0.0265648348586,-0.502171534169
1576563510688961000,1011,1576563510688961000,base_link,5.15552184531,0.0,0.0,-0.0298345165871,-0.013745713162,-0.495190678707
1576563510789164000,1012,1576563510789164000,base_link,5.36996025754,0.0,0.0,0.000361387077844,-0.00903239884069,-0.439591644182
1576563510889363000,1013,1576563510889363000,base_link,6.08550036364,0.0,0.0,0.0318008254908,-0.00277335674979,-0.368777916316
1576563510989562000,1014,1576563510989562000,base_link,6.18178845569,0.0,0.0,0.0515197278057,0.000485350723691,-0.332290120519
1576563511089795000,1015,1576563511089795000,base_link,6.10284797654,0.0,0.0,0.0387429306595,0.0132688886762,-0.202690588236
1576563511189967000,1016,1576563511189967000,base_link,6.55686427764,0.0,0.0,0.00851749710747,0.0143427350859,-0.187632859791
1576563511290160000,1017,1576563511290160000,base_link,6.82238487698,0.0,0.0,-0.0312692417858,0.0206786544728,-0.121064686804
1576563511390333000,1018,1576563511390333000,base_link,6.79098134665,0.0,0.0,-0.0387751891674,0.0045482746965,-0.0605774138716
1576563511490528000,1019,1576563511490528000,base_link,8.25471353592,0.0,0.0,-0.0169752095638,-0.00700935873469,-0.0582079880084
1576563511590731000,1020,1576563511590731000,base_link,7.26063982355,0.0,0.0,0.00817595508085,-0.00495164703747,-0.0498194347949
1576563511690963000,1021,1576563511690963000,base_link,6.97377130301,0.0,0.0,0.0295410639103,-0.00472514441215,-0.00911358104184
1576563511791116000,1022,1576563511791116000,base_link,8.71362423421,0.0,0.0,0.0328430103036,-0.00404678752919,-0.0160499856054
1576563511891315000,1023,1576563511891315000,base_link,8.20785697568,0.0,0.0,-0.00753507011397,0.0176958354739,-0.0237557949857
1576563511991538000,1024,1576563511991538000,base_link,8.11291753195,0.0,0.0,-0.0276459289982,0.0311030339569,-0.0111693431672
1576563512091742000,1025,1576563512091742000,base_link,8.05140595813,0.0,0.0,-0.00684293132039,0.0370072808985,-0.00607246309713
1576563512191900000,1026,1576563512191900000,base_link,9.00460502097,0.0,0.0,0.0148553806868,0.0360258254373,-0.00316803994556
1576563512292115000,1027,1576563512292115000,base_link,8.54453185583,0.0,0.0,0.00797442321758,0.0171940284168,-0.00149652477658
1576563512392309000,1028,1576563512392309000,base_link,8.1758090211,0.0,0.0,0.00186738861992,-0.00143356045864,0.0116192949312
1576563512492525000,1029,1576563512492525000,base_link,9.02672909727,0.0,0.0,-0.0144663384992,-0.00536245737796,-0.0113905002117
1576563512592713000,1030,1576563512592713000,base_link,9.44005269532,0.0,0.0,-0.0066024264731,0.0013899530621,-0.00986466563602
1576563512692883000,1031,1576563512692883000,base_link,8.59467526869,0.0,0.0,-0.0153141190497,0.0161360040894,-0.00771389450106
1576563512793079000,1032,1576563512793079000,base_link,8.79597095655,0.0,0.0,0.00169641096238,0.0183012792533,0.0158264017477
1576563512893285000,1033,1576563512893285000,base_link,9.05324395771,0.0,0.0,0.01044887779,0.0111117691628,-0.00733088063315
1576563512993484000,1034,1576563512993484000,base_link,9.09349091831,0.0,0.0,0.0133461161786,-0.0138944077043,0.000777970558251
1576563513093719000,1035,1576563513093719000,base_link,8.65724638507,0.0,0.0,0.0011665207906,-0.00326719967974,-0.00906452583438
1576563513193880000,1036,1576563513193880000,base_link,9.21299691525,0.0,0.0,-0.0115470786455,-0.00173371885071,0.010256309322
1576563513294069000,1037,1576563513294069000,base_link,8.83122604395,0.0,0.0,0.00369431688686,0.0189090688773,-0.00917277273153
1576563513394272000,1038,1576563513394272000,base_link,8.54190484275,0.0,0.0,-0.00714753577949,0.0197377127413,0.011731015384
1576563513494453000,1039,1576563513494453000,base_link,8.55288289111,0.0,0.0,0.00406587197068,0.000982733701732,8.55072643323e-05
1576563513594687000,1040,1576563513594687000,base_link,9.80350808853,0.0,0.0,0.0054771231498,-0.0215626266003,0.00604515660623
1576563513694877000,1041,1576563513694877000,base_link,8.08758850042,0.0,0.0,0.00716613117929,-0.00752639857104,-0.00463302223264
1576563513795046000,1042,1576563513795046000,base_link,8.36071286201,0.0,0.0,-0.00565375233795,0.00366985047732,-0.00153684775255
1576563513895256000,1043,1576563513895256000,base_link,8.81687244055,0.0,0.0,-0.0109674798883,0.0172689035932,-0.00187281494301
1576563513995437000,1044,1576563513995437000,base_link,9.14691910973,0.0,0.0,-0.00426116217983,0.00600759500521,0.0121474808275
1576563514095689000,1045,1576563514095689000,base_link,7.77810141249,0.0,0.0,0.000742430049069,0.00548331260091,-0.000194113706529
1576563514195844000,1046,1576563514195844000,base_link,9.01706983162,0.0,0.0,0.0126374314647,-0.000738048794042,0.00142109816226
1576563514296022000,1047,1576563514296022000,base_link,8.58413933367,0.0,0.0,0.00174657729144,-0.00838183303347,-0.0133060147578
1576563514396234000,1048,1576563514396234000,base_link,8.66477466091,0.0,0.0,0.00501818654124,-0.00257662085825,0.00322171805952
1576563514496433000,1049,1576563514496433000,base_link,8.234335637,0.0,0.0,0.00393105630939,-0.0074702067397,0.00107453798367
1576563514596624000,1050,1576563514596624000,base_link,8.64118983622,0.0,0.0,-0.00428637299549,-0.00545228340188,-0.00586183038337
1576563514696811000,1051,1576563514696811000,base_link,8.52147017595,0.0,0.0,-0.00458960279858,0.00208969399942,-3.12897179861e-05
1576563514796996000,1052,1576563514796996000,base_link,8.12317260681,0.0,0.0,-0.00511708977337,0.00735934320159,-0.00438062539544
1576563514897203000,1053,1576563514897203000,base_link,8.48706236893,0.0,0.0,-0.00633127615621,0.00637617687609,0.00133103227956
1576563514997400000,1054,1576563514997400000,base_link,8.41460851324,0.0,0.0,-0.00145327085512,0.00812440094915,0.0108924923362
1576563515097632000,1055,1576563515097632000,base_link,8.16302278112,0.0,0.0,0.00313281458759,0.00263727034582,0.00504670923694
1576563515197790000,1056,1576563515197790000,base_link,8.57614130091,0.0,0.0,-0.00593662555941,-0.0010815519532,-0.00785876738981
1576563515297989000,1057,1576563515297989000,base_link,8.59975845557,0.0,0.0,-0.00213555256884,-0.0117870948038,0.00392186620207
1576563515398216000,1058,1576563515398216000,base_link,7.78036385696,0.0,0.0,-0.00454494442312,-0.0122182433658,0.00980057242578
1576563515498384000,1059,1576563515498384000,base_link,8.29441260884,0.0,0.0,0.000733106677998,-0.00154240963886,0.0248984867271
1576563515598572000,1060,1576563515598572000,base_link,7.95276855354,0.0,0.0,-0.0150603523477,0.00859456111194,0.00965207717971
1576563515698777000,1061,1576563515698777000,base_link,8.30509131731,0.0,0.0,-0.0126882263529,0.00923152048271,0.00706716913357
1576563515798974000,1062,1576563515798974000,base_link,8.11667516333,0.0,0.0,-0.00246643652935,0.0125943364525,0.000711876059769
1576563515899193000,1063,1576563515899193000,base_link,7.91512805155,0.0,0.0,-0.00431710799805,0.0205643581383,0.0322463882322
1576563515999361000,1064,1576563515999361000,base_link,7.99223144225,0.0,0.0,0.00287390654711,0.0174543891683,-0.00371593077144
1576563516099580000,1065,1576563516099580000,base_link,8.03110219623,0.0,0.0,-0.00423751914666,0.0150765429698,0.00381603364356
1576563516199749000,1066,1576563516199749000,base_link,7.29333300885,0.0,0.0,-0.00973602799829,-0.00307745479972,0.021013912978
1576563516299964000,1067,1576563516299964000,base_link,7.8771335597,0.0,0.0,-0.00321044692169,-0.00141022801625,0.0051537899132
1576563516400156000,1068,1576563516400156000,base_link,7.7164580011,0.0,0.0,-0.00938479009341,-0.00309150001748,0.00435263513953
1576563516500329000,1069,1576563516500329000,base_link,7.41416197869,0.0,0.0,-0.00588017187603,0.0200015195752,0.000717281087018
1576563516600535000,1070,1576563516600535000,base_link,7.56379762003,0.0,0.0,-0.0209807740243,0.00716594027071,-0.0250072005284
1576563516700753000,1071,1576563516700753000,base_link,6.50736324131,0.0,0.0,-0.000703621093775,0.00232814885891,0.00452958253088
1576563516800937000,1072,1576563516800937000,base_link,7.48041576787,0.0,0.0,-0.00183865080164,-0.0150285376102,-0.0266909449761
1576563516901140000,1073,1576563516901140000,base_link,7.16771474504,0.0,0.0,-0.0154563177874,-0.0128744973475,-0.0195842073532
1576563517001319000,1074,1576563517001319000,base_link,6.19035839422,0.0,0.0,-0.0167318169946,0.00589028438037,-0.0373280684029
1576563517101533000,1075,1576563517101533000,base_link,6.27717851758,0.0,0.0,-0.0258620501995,0.0157934205992,-0.0668427228749
1576563517201775000,1076,1576563517201775000,base_link,5.817441249,0.0,0.0,-0.00248441241531,0.0133627018136,-0.0879689145888
1576563517301923000,1077,1576563517301923000,base_link,6.37640477117,0.0,0.0,-0.0129610956117,-0.00992351933122,-0.0856668651664
1576563517402137000,1078,1576563517402137000,base_link,5.70087542037,0.0,0.0,-0.000965224100582,-0.00826109854824,-0.122600871639
1576563517502332000,1079,1576563517502332000,base_link,6.53323790353,0.0,0.0,-0.00859375497894,-0.0198919173034,-0.114767294209
1576563517602498000,1080,1576563517602498000,base_link,4.90114834272,0.0,0.0,0.00195534753082,-0.0157407871199,-0.159320482531
1576563517702697000,1081,1576563517702697000,base_link,6.13840289321,0.0,0.0,0.0126529273827,-0.00745167447327,-0.159539380496
1576563517802921000,1082,1576563517802921000,base_link,5.28307523074,0.0,0.0,0.0169468236428,-0.0089220293783,-0.18469432042
1576563517903103000,1083,1576563517903103000,base_link,4.86170987028,0.0,0.0,0.0123495310169,-0.00642144527584,-0.216470872841
1576563518003314000,1084,1576563518003314000,base_link,4.33374611648,0.0,0.0,-0.00257304206312,-0.0135241519788,-0.228282344605
1576563518103568000,1085,1576563518103568000,base_link,4.76646528776,0.0,0.0,0.00507322913205,-0.0259851558213,-0.244819051798
1576563518203696000,1086,1576563518203696000,base_link,4.28771450588,0.0,0.0,0.00583344396392,-0.0222231229438,-0.272674446263
1576563518303888000,1087,1576563518303888000,base_link,4.97241833733,0.0,0.0,0.0213835095363,-0.0301533290017,-0.294836351738
1576563518404086000,1088,1576563518404086000,base_link,3.97537429081,0.0,0.0,0.0311897168296,-0.0241891654108,-0.367122882201
1576563518504276000,1089,1576563518504276000,base_link,4.22887064725,0.0,0.0,0.0256828738053,-0.0219190912733,-0.357746837694
1576563518604475000,1090,1576563518604475000,base_link,4.57601731711,0.0,0.0,0.0145128342749,0.0104817043961,-0.396725327588
1576563518704669000,1091,1576563518704669000,base_link,4.46417466903,0.0,0.0,-0.00910576875773,0.00482866636914,-0.387631626372
1576563518804869000,1092,1576563518804869000,base_link,4.93700453073,0.0,0.0,-0.00445250206218,0.00607616088282,-0.43068518905
1576563518905066000,1093,1576563518905066000,base_link,3.9535449558,0.0,0.0,0.0131303692446,0.00870820201834,-0.428193186717
1576563519005280000,1094,1576563519005280000,base_link,4.07839508803,0.0,0.0,0.0270676537292,0.0161183960254,-0.46428660144
1576563519105481000,1095,1576563519105481000,base_link,4.38478974857,0.0,0.0,0.0241918651967,-0.0200156281097,-0.491939999473
1576563519205650000,1096,1576563519205650000,base_link,3.72654209421,0.0,0.0,-0.000150807076796,-0.0181695060835,-0.501376703402
1576563519305837000,1097,1576563519305837000,base_link,4.25077217957,0.0,0.0,-0.0380314194937,-0.0240102890474,-0.4948263357
1576563519406042000,1098,1576563519406042000,base_link,3.95275741011,0.0,0.0,-0.0458839458016,-0.0248305436031,-0.492524897559
1576563519506225000,1099,1576563519506225000,base_link,4.51800672089,0.0,0.0,-0.0342483734613,-0.0134024842917,-0.46627138258
1576563519606419000,1100,1576563519606419000,base_link,3.92421083126,0.0,0.0,0.0194769499641,-0.0243454442308,-0.474110500885
1576563519706627000,1101,1576563519706627000,base_link,4.62835397508,0.0,0.0,0.03913158324,-0.0330269729636,-0.473005012927
1576563519806822000,1102,1576563519806822000,base_link,3.84918631898,0.0,0.0,0.0200357986121,-0.0337041959744,-0.457672345563
1576563519907026000,1103,1576563519907026000,base_link,4.28162025308,0.0,0.0,-0.0215148189913,-0.0419802385235,-0.504050497537
1576563520007232000,1104,1576563520007232000,base_link,4.26773549996,0.0,0.0,-0.0516135427318,-0.033792933399,-0.458674382867
1576563520107448000,1105,1576563520107448000,base_link,3.73428858087,0.0,0.0,-0.047966615861,-0.0459865881839,-0.509923385383
1576563520207616000,1106,1576563520207616000,base_link,4.74980672653,0.0,0.0,0.00751945138684,-0.0343157548834,-0.466447549816
1576563520307808000,1107,1576563520307808000,base_link,4.61059958984,0.0,0.0,0.0434787803865,-0.0290330737002,-0.455089045106
1576563520407992000,1108,1576563520407992000,base_link,4.36632947315,0.0,0.0,0.0115702998644,-0.0313740505402,-0.444275973345
1576563520508189000,1109,1576563520508189000,base_link,4.25875917733,0.0,0.0,-0.025612508367,-0.0707160094113,-0.456150034284
1576563520608389000,1110,1576563520608389000,base_link,4.27242373578,0.0,0.0,-0.0579677924492,-0.0339829682677,-0.418803757786
1576563520708577000,1111,1576563520708577000,base_link,5.15943014774,0.0,0.0,-0.00821862444037,-0.0268157582611,-0.371867504264
1576563520808791000,1112,1576563520808791000,base_link,4.69476791738,0.0,0.0,0.0292521666676,-0.00913387147833,-0.344493731819
1576563520909005000,1113,1576563520909005000,base_link,4.85738526096,0.0,0.0,0.0841955255334,-0.0223897451697,-0.289507557708
1576563521009169000,1114,1576563521009169000,base_link,4.98209471062,0.0,0.0,0.0508314725557,0.014931467238,-0.255628945507
1576563521109380000,1115,1576563521109380000,base_link,4.79898266487,0.0,0.0,-0.0327552064402,0.0484017083429,-0.257906555869
1576563521209574000,1116,1576563521209574000,base_link,4.75441140227,0.0,0.0,-0.0707294569272,0.0325083228159,-0.228561141957
1576563521309791000,1117,1576563521309791000,base_link,4.80183699017,0.0,0.0,-0.0462113930579,-0.00433045631235,-0.158966423173
1576563521409977000,1118,1576563521409977000,base_link,5.24604802771,0.0,0.0,0.00840503412108,-0.0129520775504,-0.160832572087
1576563521510184000,1119,1576563521510184000,base_link,5.46494814206,0.0,0.0,0.0460868566893,-0.008547256617,-0.109118419782
1576563521610379000,1120,1576563521610379000,base_link,5.56600546335,0.0,0.0,0.0423287555338,-0.00804105154596,-0.0967982660404
1576563521710544000,1121,1576563521710544000,base_link,5.01801832675,0.0,0.0,0.0108783998474,-0.0110819456838,-0.112003017085
1576563521810773000,1122,1576563521810773000,base_link,5.30689863582,0.0,0.0,-0.0506100865899,-0.0190087329954,-0.110303691784
1576563521910934000,1123,1576563521910934000,base_link,5.70088395091,0.0,0.0,-0.0300223750665,-0.0110375600288,-0.0887484930776
1576563522011206000,1124,1576563522011206000,base_link,5.75138861271,0.0,0.0,-0.00943596734278,-0.0168986725113,-0.0717895735697
1576563522111364000,1125,1576563522111364000,base_link,5.47595541881,0.0,0.0,0.0328246567874,-0.012627767431,-0.07463440632
1576563522211542000,1126,1576563522211542000,base_link,5.93791945242,0.0,0.0,0.0576962664706,-0.0136913115069,-0.0398308868608
1576563522311721000,1127,1576563522311721000,base_link,6.46843322713,0.0,0.0,0.0305084615641,-0.00491521858127,-0.0795915660649
1576563522411942000,1128,1576563522411942000,base_link,6.00290371452,0.0,0.0,-0.00889846429015,0.0035718704585,-0.0435365372274
1576563522512106000,1129,1576563522512106000,base_link,5.96702615468,0.0,0.0,-0.0172762675488,0.0227605025657,-0.056710283847
1576563522612309000,1130,1576563522612309000,base_link,6.18213492901,0.0,0.0,-0.025355394935,4.45616813095e-05,-0.0328270226702
1576563522712509000,1131,1576563522712509000,base_link,6.72485506245,0.0,0.0,0.00714348380251,-0.00310923246683,-0.0353196633366
1576563522812723000,1132,1576563522812723000,base_link,6.53149284518,0.0,0.0,0.0156077110613,-0.00215741968114,-0.0397925610127
1576563522912938000,1133,1576563522912938000,base_link,6.13919278842,0.0,0.0,0.0173463544792,-0.00191010905398,-0.0356906478891
1576563523013103000,1134,1576563523013103000,base_link,6.88602536955,0.0,0.0,0.0162926036904,0.0202578054574,-0.00816202017267
1576563523113320000,1135,1576563523113320000,base_link,6.77582416671,0.0,0.0,-0.0101574227111,-0.0122011431128,-0.0321818631127
1576563523213494000,1136,1576563523213494000,base_link,6.49451110551,0.0,0.0,0.00103424340735,0.00338473573493,-0.0141253070105
1576563523313710000,1137,1576563523313710000,base_link,7.16493944781,0.0,0.0,0.007396759552,0.0154084465374,-0.00611040441829
1576563523413890000,1138,1576563523413890000,base_link,6.61021151971,0.0,0.0,0.00078105912285,-0.00309917302834,0.00079668142538
1576563523514074000,1139,1576563523514074000,base_link,7.04773593338,0.0,0.0,-0.00190247883866,0.00624820171969,-0.0205821452667
1576563523614321000,1140,1576563523614321000,base_link,7.47500682116,0.0,0.0,-0.00469255931236,0.00387582505885,-0.0183257897516
1576563523714469000,1141,1576563523714469000,base_link,7.19558898232,0.0,0.0,-0.00212325022353,0.00127130398275,0.0037216185888
1576563523814671000,1142,1576563523814671000,base_link,7.33475375333,0.0,0.0,0.00490013213033,-0.0128279338141,0.00121947090165
1576563523914861000,1143,1576563523914861000,base_link,7.34000381633,0.0,0.0,-0.00418701630711,-0.0128995860626,0.00866907075163
1576563524015068000,1144,1576563524015068000,base_link,6.85445143616,0.0,0.0,-0.00787015439655,-0.00386502662747,-0.00416794846298
1576563524115270000,1145,1576563524115270000,base_link,7.42860327662,0.0,0.0,-0.00312144791453,0.00212243420391,0.0166168611063
1576563524215453000,1146,1576563524215453000,base_link,7.62694152301,0.0,0.0,0.0049112034151,0.00855926495645,0.0124985938999
1576563524315646000,1147,1576563524315646000,base_link,7.16816967439,0.0,0.0,-0.000824882664754,0.0281821785129,-0.0280187177591
1576563524415842000,1148,1576563524415842000,base_link,8.03902503058,0.0,0.0,-0.00905235568823,0.0160402897999,-0.00704548230089
1576563524516097000,1149,1576563524516097000,base_link,7.91362168113,0.0,0.0,-0.0166375076386,-0.0106564720269,0.00329589343448
1576563524616264000,1150,1576563524616264000,base_link,8.061198552,0.0,0.0,0.00511753132277,-0.029860722914,0.0298866280676
1576563524716451000,1151,1576563524716451000,base_link,7.34529776909,0.0,0.0,0.0147911176574,-0.0201033200291,-0.000167168949996
