%time,field.header.seq,field.header.stamp,field.header.frame_id,field.enabled,field.override_active,field.command_output_fault,field.input_output_fault,field.output_reported_fault,field.pacmod_fault,field.vehicle_fault,field.manual_input,field.command,field.output
1576563502545769418,370467,1576563502545769418,pacmod,0,0,0,0,0,0,0,0.087,0.0,0.087
1576563502580545807,370468,1576563502580545807,pacmod,0,0,0,0,0,0,0,0.087,0.0,0.087
1576563502613978352,370469,1576563502613978352,pacmod,0,0,0,0,0,0,0,0.087,0.0,0.087
1576563502646078536,370470,1576563502646078536,pacmod,0,0,0,0,0,0,0,0.085,0.0,0.085
1576563502681071372,370471,1576563502681071372,pacmod,0,0,0,0,0,0,0,0.085,0.0,0.085
1576563502714371467,370472,1576563502714371467,pacmod,0,0,0,0,0,0,0,0.082,0.0,0.082
1576563502746583445,370473,1576563502746583445,pacmod,0,0,0,0,0,0,0,0.078,0.0,0.078
1576563502782274103,370474,1576563502782274103,pacmod,0,0,0,0,0,0,0,0.076,0.0,0.076
1576563502814920011,370475,1576563502814920011,pacmod,0,0,0,0,0,0,0,0.071,0.0,0.071
1576563502847001982,370476,1576563502847001982,pacmod,0,0,0,0,0,0,0,0.069,0.0,0.069
1576563502882000720,370477,1576563502882000720,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563502915075982,370478,1576563502915075982,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563502947471560,370479,1576563502947471560,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563502982370783,370480,1576563502982370783,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563503016529162,370481,1576563503016529162,pacmod,0,0,0,0,0,0,0,0.068,0.0,0.068
1576563503047908655,370482,1576563503047908655,pacmod,0,0,0,0,0,0,0,0.066,0.0,0.066
1576563503082835983,370483,1576563503082835983,pacmod,0,0,0,0,0,0,0,0.064,0.0,0.064
1576563503116228847,370484,1576563503116228847,pacmod,0,0,0,0,0,0,0,0.057,0.0,0.057
1576563503148370401,370485,1576563503148370401,pacmod,0,0,0,0,0,0,0,0.054,0.0,0.054
1576563503183299987,370486,1576563503183299987,pacmod,0,0,0,0,0,0,0,0.043,0.0,0.043
1576563503217537186,370487,1576563503217537186,pacmod,0,0,0,0,0,0,0,0.033,0.0,0.033
1576563503249660915,370488,1576563503249660915,pacmod,0,0,0,0,0,0,0,0.019,0.0,0.019
1576563503283859658,370489,1576563503283859658,pacmod,0,0,0,0,0,0,0,0.012,0.0,0.012
1576563503317961721,370490,1576563503317961721,pacmod,0,0,0,0,0,0,0,0.0,0.0,0.0
1576563503349850629,370491,1576563503349850629,pacmod,0,0,0,0,0,0,0,-0.008,0.0,-0.008
1576563503385029267,370492,1576563503385029267,pacmod,0,0,0,0,0,0,0,-0.015,0.0,-0.015
1576563503418449873,370493,1576563503418449873,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503450496880,370494,1576563503450496880,pacmod,0,0,0,0,0,0,0,-0.02,0.0,-0.02
1576563503484596659,370495,1576563503484596659,pacmod,0,0,0,0,0,0,0,-0.02,0.0,-0.02
1576563503517834283,370496,1576563503517834283,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503550266729,370497,1576563503550266729,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503585031163,370498,1576563503585031163,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503618187265,370499,1576563503618187265,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503651516597,370500,1576563503651516597,pacmod,0,0,0,0,0,0,0,-0.019,0.0,-0.019
1576563503686221066,370501,1576563503686221066,pacmod,0,0,0,0,0,0,0,-0.02,0.0,-0.02
1576563503719477628,370502,1576563503719477628,pacmod,0,0,0,0,0,0,0,-0.022,0.0,-0.022
1576563503751743254,370503,1576563503751743254,pacmod,0,0,0,0,0,0,0,-0.026,0.0,-0.026
1576563503785100918,370504,1576563503785100918,pacmod,0,0,0,0,0,0,0,-0.031,0.0,-0.031
1576563503819936781,370505,1576563503819936781,pacmod,0,0,0,0,0,0,0,-0.036,0.0,-0.036
1576563503852063822,370506,1576563503852063822,pacmod,0,0,0,0,0,0,0,-0.043,0.0,-0.043
1576563503885511585,370507,1576563503885511585,pacmod,0,0,0,0,0,0,0,-0.047,0.0,-0.047
1576563503919335825,370508,1576563503919335825,pacmod,0,0,0,0,0,0,0,-0.05,0.0,-0.05
1576563503952093480,370509,1576563503952093480,pacmod,0,0,0,0,0,0,0,-0.055,0.0,-0.055
1576563503987751695,370510,1576563503987751695,pacmod,0,0,0,0,0,0,0,-0.059,0.0,-0.059
1576563504020747987,370511,1576563504020747987,pacmod,0,0,0,0,0,0,0,-0.061,0.0,-0.061
1576563504053224394,370512,1576563504053224394,pacmod,0,0,0,0,0,0,0,-0.064,0.0,-0.064
1576563504087269506,370513,1576563504087269506,pacmod,0,0,0,0,0,0,0,-0.064,0.0,-0.064
1576563504121186392,370514,1576563504121186392,pacmod,0,0,0,0,0,0,0,-0.068,0.0,-0.068
1576563504153659663,370515,1576563504153659663,pacmod,0,0,0,0,0,0,0,-0.069,0.0,-0.069
1576563504188669642,370516,1576563504188669642,pacmod,0,0,0,0,0,0,0,-0.071,0.0,-0.071
1576563504221187292,370517,1576563504221187292,pacmod,0,0,0,0,0,0,0,-0.071,0.0,-0.071
1576563504254067267,370518,1576563504254067267,pacmod,0,0,0,0,0,0,0,-0.071,0.0,-0.071
1576563504287447551,370519,1576563504287447551,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504320475390,370520,1576563504320475390,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504354786397,370521,1576563504354786397,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504388839107,370522,1576563504388839107,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504422087722,370523,1576563504422087722,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504454333367,370524,1576563504454333367,pacmod,0,0,0,0,0,0,0,-0.073,0.0,-0.073
1576563504488960591,370525,1576563504488960591,pacmod,0,0,0,0,0,0,0,-0.075,0.0,-0.075
1576563504522438548,370526,1576563504522438548,pacmod,0,0,0,0,0,0,0,-0.075,0.0,-0.075
1576563504554618125,370527,1576563504554618125,pacmod,0,0,0,0,0,0,0,-0.076,0.0,-0.076
1576563504589323140,370528,1576563504589323140,pacmod,0,0,0,0,0,0,0,-0.078,0.0,-0.078
1576563504622590641,370529,1576563504622590641,pacmod,0,0,0,0,0,0,0,-0.078,0.0,-0.078
1576563504654888215,370530,1576563504654888215,pacmod,0,0,0,0,0,0,0,-0.078,0.0,-0.078
1576563504688929897,370531,1576563504688929897,pacmod,0,0,0,0,0,0,0,-0.08,0.0,-0.08
1576563504723165703,370532,1576563504723165703,pacmod,0,0,0,0,0,0,0,-0.082,0.0,-0.082
1576563504755466692,370533,1576563504755466692,pacmod,0,0,0,0,0,0,0,-0.083,0.0,-0.083
1576563504789268944,370534,1576563504789268944,pacmod,0,0,0,0,0,0,0,-0.085,0.0,-0.085
1576563504823566865,370535,1576563504823566865,pacmod,0,0,0,0,0,0,0,-0.087,0.0,-0.087
1576563504856679064,370536,1576563504856679064,pacmod,0,0,0,0,0,0,0,-0.089,0.0,-0.089
1576563504889641106,370537,1576563504889641106,pacmod,0,0,0,0,0,0,0,-0.09,0.0,-0.09
1576563504924596817,370538,1576563504924596817,pacmod,0,0,0,0,0,0,0,-0.092,0.0,-0.092
1576563504956162258,370539,1576563504956162258,pacmod,0,0,0,0,0,0,0,-0.095,0.0,-0.095
1576563504991090440,370540,1576563504991090440,pacmod,0,0,0,0,0,0,0,-0.097,0.0,-0.097
1576563505024489678,370541,1576563505024489678,pacmod,0,0,0,0,0,0,0,-0.099,0.0,-0.099
1576563505056699751,370542,1576563505056699751,pacmod,0,0,0,0,0,0,0,-0.102,0.0,-0.102
1576563505091712926,370543,1576563505091712926,pacmod,0,0,0,0,0,0,0,-0.108,0.0,-0.108
1576563505125136895,370544,1576563505125136895,pacmod,0,0,0,0,0,0,0,-0.111,0.0,-0.111
1576563505157034906,370545,1576563505157034906,pacmod,0,0,0,0,0,0,0,-0.116,0.0,-0.116
1576563505191169538,370546,1576563505191169538,pacmod,0,0,0,0,0,0,0,-0.122,0.0,-0.122
1576563505224234152,370547,1576563505224234152,pacmod,0,0,0,0,0,0,0,-0.123,0.0,-0.123
1576563505257692765,370548,1576563505257692765,pacmod,0,0,0,0,0,0,0,-0.129,0.0,-0.129
1576563505292584203,370549,1576563505292584203,pacmod,0,0,0,0,0,0,0,-0.13,0.0,-0.13
1576563505326582048,370550,1576563505326582048,pacmod,0,0,0,0,0,0,0,-0.136,0.0,-0.136
1576563505357982030,370551,1576563505357982030,pacmod,0,0,0,0,0,0,0,-0.139,0.0,-0.139
1576563505392981522,370552,1576563505392981522,pacmod,0,0,0,0,0,0,0,-0.146,0.0,-0.146
1576563505426099130,370553,1576563505426099130,pacmod,0,0,0,0,0,0,0,-0.15,0.0,-0.15
1576563505458332621,370554,1576563505458332621,pacmod,0,0,0,0,0,0,0,-0.155,0.0,-0.155
1576563505493305863,370555,1576563505493305863,pacmod,0,0,0,0,0,0,0,-0.164,0.0,-0.164
1576563505527429910,370556,1576563505527429910,pacmod,0,0,0,0,0,0,0,-0.169,0.0,-0.169
1576563505558620623,370557,1576563505558620623,pacmod,0,0,0,0,0,0,0,-0.176,0.0,-0.176
1576563505593670866,370558,1576563505593670866,pacmod,0,0,0,0,0,0,0,-0.185,0.0,-0.185
1576563505626765920,370559,1576563505626765920,pacmod,0,0,0,0,0,0,0,-0.19,0.0,-0.19
1576563505659257450,370560,1576563505659257450,pacmod,0,0,0,0,0,0,0,-0.198,0.0,-0.198
1576563505694695724,370561,1576563505694695724,pacmod,0,0,0,0,0,0,0,-0.204,0.0,-0.204
1576563505728331841,370562,1576563505728331841,pacmod,0,0,0,0,0,0,0,-0.207,0.0,-0.207
1576563505759533474,370563,1576563505759533474,pacmod,0,0,0,0,0,0,0,-0.214,0.0,-0.214
1576563505794429171,370564,1576563505794429171,pacmod,0,0,0,0,0,0,0,-0.228,0.0,-0.228
1576563505826756070,370565,1576563505826756070,pacmod,0,0,0,0,0,0,0,-0.242,0.0,-0.242
1576563505860859354,370566,1576563505860859354,pacmod,0,0,0,0,0,0,0,-0.265,0.0,-0.265
1576563505895125433,370567,1576563505895125433,pacmod,0,0,0,0,0,0,0,-0.294,0.0,-0.294
1576563505928195489,370568,1576563505928195489,pacmod,0,0,0,0,0,0,0,-0.328,0.0,-0.328
1576563505960460452,370569,1576563505960460452,pacmod,0,0,0,0,0,0,0,-0.349,0.0,-0.349
1576563505995381955,370570,1576563505995381955,pacmod,0,0,0,0,0,0,0,-0.383,0.0,-0.383
1576563506028780010,370571,1576563506028780010,pacmod,0,0,0,0,0,0,0,-0.42,0.0,-0.42
1576563506061327629,370572,1576563506061327629,pacmod,0,0,0,0,0,0,0,-0.445,0.0,-0.445
1576563506096199226,370573,1576563506096199226,pacmod,0,0,0,0,0,0,0,-0.485,0.0,-0.485
1576563506128108819,370574,1576563506128108819,pacmod,0,0,0,0,0,0,0,-0.528,0.0,-0.528
1576563506161357517,370575,1576563506161357517,pacmod,0,0,0,0,0,0,0,-0.556,0.0,-0.556
1576563506196319937,370576,1576563506196319937,pacmod,0,0,0,0,0,0,0,-0.6,0.0,-0.6
1576563506229700260,370577,1576563506229700260,pacmod,0,0,0,0,0,0,0,-0.645,0.0,-0.645
1576563506261880654,370578,1576563506261880654,pacmod,0,0,0,0,0,0,0,-0.677,0.0,-0.677
1576563506296981382,370579,1576563506296981382,pacmod,0,0,0,0,0,0,0,-0.726,0.0,-0.726
1576563506329922684,370580,1576563506329922684,pacmod,0,0,0,0,0,0,0,-0.769,0.0,-0.769
1576563506362040441,370581,1576563506362040441,pacmod,0,0,0,0,0,0,0,-0.799,0.0,-0.799
1576563506395913027,370582,1576563506395913027,pacmod,0,0,0,0,0,0,0,-0.842,0.0,-0.842
1576563506430301685,370583,1576563506430301685,pacmod,0,0,0,0,0,0,0,-0.884,0.0,-0.884
1576563506463293833,370584,1576563506463293833,pacmod,0,0,0,0,0,0,0,-0.923,0.0,-0.923
1576563506496273806,370585,1576563506496273806,pacmod,0,0,0,0,0,0,0,-0.947,0.0,-0.947
1576563506530494282,370586,1576563506530494282,pacmod,0,0,0,0,0,0,0,-0.979,0.0,-0.979
1576563506562707774,370587,1576563506562707774,pacmod,0,0,0,0,0,0,0,-1.008,0.0,-1.008
1576563506597701336,370588,1576563506597701336,pacmod,0,0,0,0,0,0,0,-1.031,0.0,-1.031
1576563506630780280,370589,1576563506630780280,pacmod,0,0,0,0,0,0,0,-1.045,0.0,-1.045
1576563506664036968,370590,1576563506664036968,pacmod,0,0,0,0,0,0,0,-1.062,0.0,-1.062
1576563506698251809,370591,1576563506698251809,pacmod,0,0,0,0,0,0,0,-1.082,0.0,-1.082
1576563506731332186,370592,1576563506731332186,pacmod,0,0,0,0,0,0,0,-1.09,0.0,-1.09
1576563506764658830,370593,1576563506764658830,pacmod,0,0,0,0,0,0,0,-1.106,0.0,-1.106
1576563506798828577,370594,1576563506798828577,pacmod,0,0,0,0,0,0,0,-1.123,0.0,-1.123
1576563506832348221,370595,1576563506832348221,pacmod,0,0,0,0,0,0,0,-1.137,0.0,-1.137
1576563506865239283,370596,1576563506865239283,pacmod,0,0,0,0,0,0,0,-1.16,0.0,-1.16
1576563506899238040,370597,1576563506899238040,pacmod,0,0,0,0,0,0,0,-1.193,0.0,-1.193
1576563506933097146,370598,1576563506933097146,pacmod,0,0,0,0,0,0,0,-1.221,0.0,-1.221
1576563506965411374,370599,1576563506965411374,pacmod,0,0,0,0,0,0,0,-1.274,0.0,-1.274
1576563506999616983,370600,1576563506999616983,pacmod,0,0,0,0,0,0,0,-1.333,0.0,-1.333
1576563507032940353,370601,1576563507032940353,pacmod,0,0,0,0,0,0,0,-1.373,0.0,-1.373
1576563507065702710,370602,1576563507065702710,pacmod,0,0,0,0,0,0,0,-1.434,0.0,-1.434
1576563507099814753,370603,1576563507099814753,pacmod,0,0,0,0,0,0,0,-1.473,0.0,-1.473
1576563507133051500,370604,1576563507133051500,pacmod,0,0,0,0,0,0,0,-1.527,0.0,-1.527
1576563507165990048,370605,1576563507165990048,pacmod,0,0,0,0,0,0,0,-1.576,0.0,-1.576
1576563507199373047,370606,1576563507199373047,pacmod,0,0,0,0,0,0,0,-1.605,0.0,-1.605
1576563507234510469,370607,1576563507234510469,pacmod,0,0,0,0,0,0,0,-1.654,0.0,-1.654
1576563507266474218,370608,1576563507266474218,pacmod,0,0,0,0,0,0,0,-1.68,0.0,-1.68
1576563507300552537,370609,1576563507300552537,pacmod,0,0,0,0,0,0,0,-1.715,0.0,-1.715
1576563507333981387,370610,1576563507333981387,pacmod,0,0,0,0,0,0,0,-1.736,0.0,-1.736
1576563507366095933,370611,1576563507366095933,pacmod,0,0,0,0,0,0,0,-1.748,0.0,-1.748
1576563507400905362,370612,1576563507400905362,pacmod,0,0,0,0,0,0,0,-1.764,0.0,-1.764
1576563507435221734,370613,1576563507435221734,pacmod,0,0,0,0,0,0,0,-1.788,0.0,-1.788
1576563507466494423,370614,1576563507466494423,pacmod,0,0,0,0,0,0,0,-1.811,0.0,-1.811
1576563507501272832,370615,1576563507501272832,pacmod,0,0,0,0,0,0,0,-1.848,0.0,-1.848
1576563507534487165,370616,1576563507534487165,pacmod,0,0,0,0,0,0,0,-1.893,0.0,-1.893
1576563507566773487,370617,1576563507566773487,pacmod,0,0,0,0,0,0,0,-1.928,0.0,-1.928
1576563507601897706,370618,1576563507601897706,pacmod,0,0,0,0,0,0,0,-1.987,0.0,-1.987
1576563507635949586,370619,1576563507635949586,pacmod,0,0,0,0,0,0,0,-2.031,0.0,-2.031
1576563507667255490,370620,1576563507667255490,pacmod,0,0,0,0,0,0,0,-2.101,0.0,-2.101
1576563507702197928,370621,1576563507702197928,pacmod,0,0,0,0,0,0,0,-2.176,0.0,-2.176
1576563507735349813,370622,1576563507735349813,pacmod,0,0,0,0,0,0,0,-2.249,0.0,-2.249
1576563507767755868,370623,1576563507767755868,pacmod,0,0,0,0,0,0,0,-2.317,0.0,-2.317
1576563507802946276,370624,1576563507802946276,pacmod,0,0,0,0,0,0,0,-2.391,0.0,-2.391
1576563507836851665,370625,1576563507836851665,pacmod,0,0,0,0,0,0,0,-2.443,0.0,-2.443
1576563507868189186,370626,1576563507868189186,pacmod,0,0,0,0,0,0,0,-2.522,0.0,-2.522
1576563507903024868,370627,1576563507903024868,pacmod,0,0,0,0,0,0,0,-2.598,0.0,-2.598
1576563507936287019,370628,1576563507936287019,pacmod,0,0,0,0,0,0,0,-2.654,0.0,-2.654
1576563507968809120,370629,1576563507968809120,pacmod,0,0,0,0,0,0,0,-2.736,0.0,-2.736
1576563508004430003,370630,1576563508004430003,pacmod,0,0,0,0,0,0,0,-2.825,0.0,-2.825
1576563508036581940,370631,1576563508036581940,pacmod,0,0,0,0,0,0,0,-2.907,0.0,-2.907
1576563508069004437,370632,1576563508069004437,pacmod,0,0,0,0,0,0,0,-2.974,0.0,-2.974
1576563508103903369,370633,1576563508103903369,pacmod,0,0,0,0,0,0,0,-3.031,0.0,-3.031
1576563508137145446,370634,1576563508137145446,pacmod,0,0,0,0,0,0,0,-3.078,0.0,-3.078
1576563508169670621,370635,1576563508169670621,pacmod,0,0,0,0,0,0,0,-3.16,0.0,-3.16
1576563508204496323,370636,1576563508204496323,pacmod,0,0,0,0,0,0,0,-3.244,0.0,-3.244
1576563508237619502,370637,1576563508237619502,pacmod,0,0,0,0,0,0,0,-3.321,0.0,-3.321
1576563508269830006,370638,1576563508269830006,pacmod,0,0,0,0,0,0,0,-3.373,0.0,-3.373
1576563508303774731,370639,1576563508303774731,pacmod,0,0,0,0,0,0,0,-3.457,0.0,-3.457
1576563508338096634,370640,1576563508338096634,pacmod,0,0,0,0,0,0,0,-3.544,0.0,-3.544
1576563508371279181,370641,1576563508371279181,pacmod,0,0,0,0,0,0,0,-3.63,0.0,-3.63
1576563508405676641,370642,1576563508405676641,pacmod,0,0,0,0,0,0,0,-3.694,0.0,-3.694
1576563508439252065,370643,1576563508439252065,pacmod,0,0,0,0,0,0,0,-3.792,0.0,-3.792
1576563508470730269,370644,1576563508470730269,pacmod,0,0,0,0,0,0,0,-3.9,0.0,-3.9
1576563508505647691,370645,1576563508505647691,pacmod,0,0,0,0,0,0,0,-3.975,0.0,-3.975
1576563508538813688,370646,1576563508538813688,pacmod,0,0,0,0,0,0,0,-4.105,0.0,-4.105
1576563508571803962,370647,1576563508571803962,pacmod,0,0,0,0,0,0,0,-4.241,0.0,-4.241
1576563508606774040,370648,1576563508606774040,pacmod,0,0,0,0,0,0,0,-4.382,0.0,-4.382
1576563508639137868,370649,1576563508639137868,pacmod,0,0,0,0,0,0,0,-4.476,0.0,-4.476
1576563508671502605,370650,1576563508671502605,pacmod,0,0,0,0,0,0,0,-4.614,0.0,-4.614
1576563508706526391,370651,1576563508706526391,pacmod,0,0,0,0,0,0,0,-4.747,0.0,-4.747
1576563508738687878,370652,1576563508738687878,pacmod,0,0,0,0,0,0,0,-4.871,0.0,-4.871
1576563508772731082,370653,1576563508772731082,pacmod,0,0,0,0,0,0,0,-4.944,0.0,-4.944
1576563508806885926,370654,1576563508806885926,pacmod,0,0,0,0,0,0,0,-5.049,0.0,-5.049
1576563508840080170,370655,1576563508840080170,pacmod,0,0,0,0,0,0,0,-5.139,0.0,-5.139
1576563508872195092,370656,1576563508872195092,pacmod,0,0,0,0,0,0,0,-5.223,0.0,-5.223
1576563508906403582,370657,1576563508906403582,pacmod,0,0,0,0,0,0,0,-5.314,0.0,-5.314
1576563508940773018,370658,1576563508940773018,pacmod,0,0,0,0,0,0,0,-5.377,0.0,-5.377
1576563508973939864,370659,1576563508973939864,pacmod,0,0,0,0,0,0,0,-5.473,0.0,-5.473
1576563509007976880,370660,1576563509007976880,pacmod,0,0,0,0,0,0,0,-5.572,0.0,-5.572
1576563509041064901,370661,1576563509041064901,pacmod,0,0,0,0,0,0,0,-5.681,0.0,-5.681
1576563509073235684,370662,1576563509073235684,pacmod,0,0,0,0,0,0,0,-5.747,0.0,-5.747
1576563509107525389,370663,1576563509107525389,pacmod,0,0,0,0,0,0,0,-5.839,0.0,-5.839
1576563509142246135,370664,1576563509142246135,pacmod,0,0,0,0,0,0,0,-5.918,0.0,-5.918
1576563509174571930,370665,1576563509174571930,pacmod,0,0,0,0,0,0,0,-5.976,0.0,-5.976
1576563509208828650,370666,1576563509208828650,pacmod,0,0,0,0,0,0,0,-6.009,0.0,-6.009
1576563509241805136,370667,1576563509241805136,pacmod,0,0,0,0,0,0,0,-6.019,0.0,-6.019
1576563509274163522,370668,1576563509274163522,pacmod,0,0,0,0,0,0,0,-6.019,0.0,-6.019
1576563509309312779,370669,1576563509309312779,pacmod,0,0,0,0,0,0,0,-6.017,0.0,-6.017
1576563509342818092,370670,1576563509342818092,pacmod,0,0,0,0,0,0,0,-6.014,0.0,-6.014
1576563509375514787,370671,1576563509375514787,pacmod,0,0,0,0,0,0,0,-6.012,0.0,-6.012
1576563509409712864,370672,1576563509409712864,pacmod,0,0,0,0,0,0,0,-6.01,0.0,-6.01
1576563509442727651,370673,1576563509442727651,pacmod,0,0,0,0,0,0,0,-6.009,0.0,-6.009
1576563509474952083,370674,1576563509474952083,pacmod,0,0,0,0,0,0,0,-6.007,0.0,-6.007
1576563509508864508,370675,1576563509508864508,pacmod,0,0,0,0,0,0,0,-6.002,0.0,-6.002
1576563509544333694,370676,1576563509544333694,pacmod,0,0,0,0,0,0,0,-5.993,0.0,-5.993
1576563509575565383,370677,1576563509575565383,pacmod,0,0,0,0,0,0,0,-5.982,0.0,-5.982
1576563509610396513,370678,1576563509610396513,pacmod,0,0,0,0,0,0,0,-5.974,0.0,-5.974
1576563509644703981,370679,1576563509644703981,pacmod,0,0,0,0,0,0,0,-5.96,0.0,-5.96
1576563509677056759,370680,1576563509677056759,pacmod,0,0,0,0,0,0,0,-5.939,0.0,-5.939
1576563509711630578,370681,1576563509711630578,pacmod,0,0,0,0,0,0,0,-5.92,0.0,-5.92
1576563509744419978,370682,1576563509744419978,pacmod,0,0,0,0,0,0,0,-5.906,0.0,-5.906
1576563509777454142,370683,1576563509777454142,pacmod,0,0,0,0,0,0,0,-5.883,0.0,-5.883
1576563509811634227,370684,1576563509811634227,pacmod,0,0,0,0,0,0,0,-5.855,0.0,-5.855
1576563509844647909,370685,1576563509844647909,pacmod,0,0,0,0,0,0,0,-5.831,0.0,-5.831
1576563509877708930,370686,1576563509877708930,pacmod,0,0,0,0,0,0,0,-5.817,0.0,-5.817
1576563509910934725,370687,1576563509910934725,pacmod,0,0,0,0,0,0,0,-5.801,0.0,-5.801
1576563509946012937,370688,1576563509946012937,pacmod,0,0,0,0,0,0,0,-5.789,0.0,-5.789
1576563509977958949,370689,1576563509977958949,pacmod,0,0,0,0,0,0,0,-5.78,0.0,-5.78
1576563510011359517,370690,1576563510011359517,pacmod,0,0,0,0,0,0,0,-5.771,0.0,-5.771
1576563510045556932,370691,1576563510045556932,pacmod,0,0,0,0,0,0,0,-5.749,0.0,-5.749
1576563510078335062,370692,1576563510078335062,pacmod,0,0,0,0,0,0,0,-5.71,0.0,-5.71
1576563510112462611,370693,1576563510112462611,pacmod,0,0,0,0,0,0,0,-5.649,0.0,-5.649
1576563510145803713,370694,1576563510145803713,pacmod,0,0,0,0,0,0,0,-5.565,0.0,-5.565
1576563510178700773,370695,1576563510178700773,pacmod,0,0,0,0,0,0,0,-5.499,0.0,-5.499
1576563510212811176,370696,1576563510212811176,pacmod,0,0,0,0,0,0,0,-5.393,0.0,-5.393
1576563510246079365,370697,1576563510246079365,pacmod,0,0,0,0,0,0,0,-5.277,0.0,-5.277
1576563510278755003,370698,1576563510278755003,pacmod,0,0,0,0,0,0,0,-5.157,0.0,-5.157
1576563510313334092,370699,1576563510313334092,pacmod,0,0,0,0,0,0,0,-5.077,0.0,-5.077
1576563510347496603,370700,1576563510347496603,pacmod,0,0,0,0,0,0,0,-4.954,0.0,-4.954
1576563510379665891,370701,1576563510379665891,pacmod,0,0,0,0,0,0,0,-4.825,0.0,-4.825
1576563510413912966,370702,1576563510413912966,pacmod,0,0,0,0,0,0,0,-4.693,0.0,-4.693
1576563510447033373,370703,1576563510447033373,pacmod,0,0,0,0,0,0,0,-4.6,0.0,-4.6
1576563510479413038,370704,1576563510479413038,pacmod,0,0,0,0,0,0,0,-4.468,0.0,-4.468
1576563510514424493,370705,1576563510514424493,pacmod,0,0,0,0,0,0,0,-4.326,0.0,-4.326
1576563510547530620,370706,1576563510547530620,pacmod,0,0,0,0,0,0,0,-4.239,0.0,-4.239
1576563510579731188,370707,1576563510579731188,pacmod,0,0,0,0,0,0,0,-4.11,0.0,-4.11
1576563510614744773,370708,1576563510614744773,pacmod,0,0,0,0,0,0,0,-3.974,0.0,-3.974
1576563510647064937,370709,1576563510647064937,pacmod,0,0,0,0,0,0,0,-3.829,0.0,-3.829
1576563510680715055,370710,1576563510680715055,pacmod,0,0,0,0,0,0,0,-3.726,0.0,-3.726
1576563510714582977,370711,1576563510714582977,pacmod,0,0,0,0,0,0,0,-3.562,0.0,-3.562
1576563510748555730,370712,1576563510748555730,pacmod,0,0,0,0,0,0,0,-3.375,0.0,-3.375
1576563510780833684,370713,1576563510780833684,pacmod,0,0,0,0,0,0,0,-3.166,0.0,-3.166
1576563510814649540,370714,1576563510814649540,pacmod,0,0,0,0,0,0,0,-3.007,0.0,-3.007
1576563510849026454,370715,1576563510849026454,pacmod,0,0,0,0,0,0,0,-2.768,0.0,-2.768
1576563510881206340,370716,1576563510881206340,pacmod,0,0,0,0,0,0,0,-2.508,0.0,-2.508
1576563510916550804,370717,1576563510916550804,pacmod,0,0,0,0,0,0,0,-2.249,0.0,-2.249
1576563510949440279,370718,1576563510949440279,pacmod,0,0,0,0,0,0,0,-1.986,0.0,-1.986
1576563510981625272,370719,1576563510981625272,pacmod,0,0,0,0,0,0,0,-1.808,0.0,-1.808
1576563511016689562,370720,1576563511016689562,pacmod,0,0,0,0,0,0,0,-1.558,0.0,-1.558
1576563511049945864,370721,1576563511049945864,pacmod,0,0,0,0,0,0,0,-1.326,0.0,-1.326
1576563511082824978,370722,1576563511082824978,pacmod,0,0,0,0,0,0,0,-1.12,0.0,-1.12
1576563511115961608,370723,1576563511115961608,pacmod,0,0,0,0,0,0,0,-1.003,0.0,-1.003
1576563511150233662,370724,1576563511150233662,pacmod,0,0,0,0,0,0,0,-0.851,0.0,-0.851
1576563511182670451,370725,1576563511182670451,pacmod,0,0,0,0,0,0,0,-0.734,0.0,-0.734
1576563511217518173,370726,1576563511217518173,pacmod,0,0,0,0,0,0,0,-0.644,0.0,-0.644
1576563511250832226,370727,1576563511250832226,pacmod,0,0,0,0,0,0,0,-0.579,0.0,-0.579
1576563511283851685,370728,1576563511283851685,pacmod,0,0,0,0,0,0,0,-0.544,0.0,-0.544
1576563511317923618,370729,1576563511317923618,pacmod,0,0,0,0,0,0,0,-0.504,0.0,-0.504
1576563511351379085,370730,1576563511351379085,pacmod,0,0,0,0,0,0,0,-0.466,0.0,-0.466
1576563511383373309,370731,1576563511383373309,pacmod,0,0,0,0,0,0,0,-0.438,0.0,-0.438
1576563511418294804,370732,1576563511418294804,pacmod,0,0,0,0,0,0,0,-0.387,0.0,-0.387
1576563511451775512,370733,1576563511451775512,pacmod,0,0,0,0,0,0,0,-0.345,0.0,-0.345
1576563511484710183,370734,1576563511484710183,pacmod,0,0,0,0,0,0,0,-0.307,0.0,-0.307
